"","logFC","logCPM","F","PValue","FDR","GeneSymbol"
"ENSMUSG00000019986",-1.05163850652114,4.9203928654501,53.7817251941085,2.57574582182154e-05,0.00120604547866567,"Ahi1"
"ENSMUSG00000097028",-1.87522490932221,1.19734322801194,53.8319531734968,2.57738917806206e-05,0.00120604547866567,"Ptgs2os"
"ENSMUSG00000063450",-1.50549161400988,4.69849922318699,53.6263984200755,2.60768575590232e-05,0.00120604547866567,"Syne2"
"ENSMUSG00000052331",-1.15566872380634,7.40520717300354,53.6082088908726,2.61143253099471e-05,0.00120604547866567,"Ankrd44"
"ENSMUSG00000015027",1.31391558403921,3.3861337460827,53.5926808779863,2.61505354970785e-05,0.00120604547866567,"Galns"
"ENSMUSG00000029994",1.82439841514563,4.02196214292623,53.295056704115,2.67773547760118e-05,0.00122487271418271,"Anxa4"
"ENSMUSG00000024414",1.57377238807954,1.90475360574609,53.1137470927713,2.720394952704e-05,0.00123889375611515,"Mrpl27"
"ENSMUSG00000035352",3.23047419471975,1.77574438539444,53.1782941288639,2.73049663389348e-05,0.00123889375611515,"Ccl12"
"ENSMUSG00000019927",1.34552915253512,3.64622561438631,52.9316305350813,2.75680834551414e-05,0.00124578835194262,"Ube2d1"
"ENSMUSG00000024921",-2.3939055556411,5.29933942752121,52.8411043426952,2.77658354614454e-05,0.00124968561452377,"Smarca2"
"ENSMUSG00000034708",2.14372473803178,7.84634131637401,52.7276999863876,2.80202033510193e-05,0.00125108533448157,"Grn"
"ENSMUSG00000039735",-1.7948251677277,5.42149441167471,52.3976697167955,2.87774598324945e-05,0.00127195813240733,"Fnbp1l"
"ENSMUSG00000009112",-1.02045279099043,4.45337553312109,52.3759910056299,2.88281757501082e-05,0.00127195813240733,"Bcl2l13"
"ENSMUSG00000039062",2.86932499902689,3.57457666634746,52.2996873817795,2.90225204153974e-05,0.00127551131880533,"Anpep"
"ENSMUSG00000039615",1.01522096431927,3.62729907825983,51.6719029628224,3.0534544526533e-05,0.00133152000197998,"Stub1"
"ENSMUSG00000024769",-2.76237933989369,7.4708622476075,51.5824257270948,3.07555887107806e-05,0.00133596078558806,"Cdc42bpg"
"ENSMUSG00000030528",-1.42540473207015,4.8089849070873,51.2518212048807,3.16043472855974e-05,0.00136202366874774,"Blm"
"ENSMUSG00000013846",-1.10187740267464,8.14391615577592,51.1396521406619,3.18984015654414e-05,0.00136202366874774,"St3gal1"
"ENSMUSG00000025246",-1.09053094557076,3.7465487107012,51.1210771731877,3.19514061824914e-05,0.00136202366874774,"Tbl1x"
"ENSMUSG00000024675",3.4291948818103,4.74865074605941,51.0724553558167,3.20847906263409e-05,0.00136202366874774,"Ms4a4c"
"ENSMUSG00000100865",-1.05225083217426,4.29353269319473,50.9904496762111,3.2295301269483e-05,0.00136345902673824,"Gm9320"
"ENSMUSG00000062421",1.11853829659124,6.34222773633745,50.9654759140901,3.23619256814822e-05,0.00136345902673824,"Arf2"
"ENSMUSG00000059119",-1.06736192644649,5.76105617493252,50.664821879936,3.31812192065264e-05,0.00138238633326224,"Nap1l4"
"ENSMUSG00000025059",-1.17179958430152,7.11072197128387,50.5220767929816,3.35788688592484e-05,0.00138862872068486,"Gk"
"ENSMUSG00000035373",4.08965825109154,1.29913934516402,51.067564920344,3.39129477964119e-05,0.00139670195275314,"Ccl7"
"ENSMUSG00000079293",-1.09801297060748,8.18363995915644,50.3649202289554,3.40233455074156e-05,0.00139670195275314,"Clec7a"
"ENSMUSG00000026765",-1.67563492370869,1.88911089320826,50.2928519730245,3.42803352085049e-05,0.00140211575431283,"Lypd6b"
"ENSMUSG00000006782",1.60685740048369,2.17992556543264,50.1919722905977,3.4553792314565e-05,0.00140404686432724,"Cnp"
"ENSMUSG00000074622",1.52441256113597,2.58948292835679,50.1789263430363,3.45794749104966e-05,0.00140404686432724,"Mafb"
"ENSMUSG00000029135",-1.19675287193112,9.92157142295957,50.1291861499877,3.4703398002913e-05,0.00140404686432724,"Fosl2"
"ENSMUSG00000038650",1.57973167305465,7.56867195838839,50.027501909461,3.50017818791652e-05,0.00140555583847478,"Rnh1"
"ENSMUSG00000106847",-1.66021046844095,3.87255861323695,49.990070757734,3.51169478694512e-05,0.00140555583847478,"Peg13"
"ENSMUSG00000053510",-1.0178532953316,6.63049350177755,49.938144357299,3.52665449390205e-05,0.00140558756339689,"Nrdc"
"ENSMUSG00000042901",2.27993813106572,4.51203658873011,49.9053733254133,3.53685815006622e-05,0.00140558756339689,"Aida"
"ENSMUSG00000046157",2.74919188419779,5.05494130526803,49.7975494975699,3.56921950456751e-05,0.00140901030779049,"Tmem229b"
"ENSMUSG00000033916",1.45923843568766,6.30068441897876,49.7915419369398,3.57061593122601e-05,0.00140901030779049,"Chmp2a"
"ENSMUSG00000029534",-1.08030129590183,4.04981849823582,49.7434955850666,3.5855693447262e-05,0.0014099465139069,"St7"
"ENSMUSG00000038692",1.67038677533492,1.89311341585379,49.6265994350318,3.62632788345097e-05,0.00141603681497683,"Hoxb4"
"ENSMUSG00000053931",1.97999155296921,2.11329310925536,49.3081368210783,3.7255989229053e-05,0.00144482757968217,"Cnn3"
"ENSMUSG00000111752",-1.30602740691209,2.04495940305992,49.3013162388172,3.72584251385871e-05,0.00144482757968217,"Gm38575"
"ENSMUSG00000036943",-1.09893178362765,10.3231560503906,49.2234448511542,3.74730082841934e-05,0.00144577719247948,"Rab8b"
"ENSMUSG00000113035",-1.60971246260538,3.25721357268879,49.1599540005803,3.768673032633e-05,0.00144577719247948,"5830428M24Rik"
"ENSMUSG00000021156",-1.19453325378312,6.05189125753694,49.1296633640964,3.77747337136797e-05,0.00144577719247948,"Zmynd11"
"ENSMUSG00000048621",-1.28168780712524,4.44877393506343,49.1174772915663,3.78144909993708e-05,0.00144577719247948,"Gm6377"
"ENSMUSG00000024429",-1.02382510214861,6.96527908733434,49.0823712780283,3.79279463361264e-05,0.00144577719247948,"Gnl1"
"ENSMUSG00000022237",-1.13269440994717,7.86736255620563,48.9905660126977,3.82275558967947e-05,0.00145089289129483,"Ankrd33b"
"ENSMUSG00000015605",-1.0818297104754,3.62755939117421,48.9092347594342,3.85001468292019e-05,0.00145089289129483,"Srf"
"ENSMUSG00000026482",1.96735213248698,3.96711131050679,48.8852356180837,3.85800019278895e-05,0.00145089289129483,"Rgl1"
"ENSMUSG00000039987",-1.23517033554334,2.10082456391649,48.7091340976303,3.91936791391103e-05,0.00146182703912781,"Phtf2"
"ENSMUSG00000027188",3.12708875849696,0.752231528521814,49.1796966716791,3.92620628872554e-05,0.00146182703912781,"Pamr1"
"ENSMUSG00000113409",-1.57932637517157,2.97248060723493,48.1209179614054,4.1226382844782e-05,0.00152483192257911,"Gm8288"
"ENSMUSG00000071068",1.26388301396341,7.16689503156653,48.0140584511819,4.15972634878803e-05,0.00152689502505604,"Treml2"
"ENSMUSG00000068566",-3.36834403602119,5.8957815896804,47.9184996529348,4.19503530990155e-05,0.00153139285726601,"Myadm"
"ENSMUSG00000032554",-1.48253143404021,6.04757232530438,47.5979134737377,4.31411783498006e-05,0.00156467050409779,"Trf"
"ENSMUSG00000023328",-1.36862214298214,1.80583022707187,47.3514221508175,4.41434546497633e-05,0.00158811020833757,"Ache"
"ENSMUSG00000038550",1.45655752520447,3.03925751364389,46.8954259592382,4.59198800880772e-05,0.00163703072432324,"Ciart"
"ENSMUSG00000036499",-1.1863315365865,8.07666702440158,46.8821404465365,4.59609214892233e-05,0.00163703072432324,"Eea1"
"ENSMUSG00000022861",-1.60803924401206,4.64763175446877,46.8695951140129,4.60127311646132e-05,0.00163703072432324,"Dgkg"
"ENSMUSG00000020935",1.46530497419509,2.34671760357335,46.7789706502963,4.64167369130814e-05,0.0016370562464657,"Dcakd"
"ENSMUSG00000021583",2.81232063906691,5.90064779517173,46.7630329419797,4.64516718458188e-05,0.0016370562464657,"Erap1"
"ENSMUSG00000029705",-1.05340307762108,8.10589641959971,46.6888117519547,4.67601910851008e-05,0.00164276320216528,"Cux1"
"ENSMUSG00000009681",-2.4226611903577,4.35630220530957,46.6458337287243,4.69461141044746e-05,0.00164414093990265,"Bcr"
"ENSMUSG00000032487",-1.36916920812215,9.05007674403692,46.4595799072701,4.77296438883686e-05,0.00166637420266962,"Ptgs2"
"ENSMUSG00000058881",-1.15352166634069,6.33298926896444,46.3901509571837,4.80280519667547e-05,0.00167158502606031,"Zfp516"
"ENSMUSG00000032204",-1.0269667293053,4.37405609280807,46.1702381867647,4.89884617808687e-05,0.00168951338446953,"Aqp9"
"ENSMUSG00000032135",-2.15278927426333,2.72370143839598,46.0751525442543,4.9447701446061e-05,0.00168951338446953,"Mcam"
"ENSMUSG00000019857",1.53258443102267,2.03559739848048,45.9211041796172,5.01540289403565e-05,0.00170395654879213,"Asf1a"
"ENSMUSG00000020785",1.2127911966767,4.7929022666221,45.8811046963588,5.0285827502693e-05,0.00170395654879213,"Camkk1"
"ENSMUSG00000079625",2.65417081623597,1.82558231710214,45.9155234429184,5.03265474837329e-05,0.00170395654879213,"Tm4sf19"
"ENSMUSG00000053318",3.10319161340018,1.26495513389703,46.0119438750829,5.06311174846142e-05,0.00170910522183756,"Slamf8"
"ENSMUSG00000070604",-1.14698276619061,3.53025604238793,45.7531928982941,5.08790070746957e-05,0.00171231541227062,"Vsig10l"
"ENSMUSG00000021987",-1.0177566949856,7.48446280258913,45.7065787660715,5.10887424289474e-05,0.00171422615688986,"Mtmr6"
"ENSMUSG00000044317",-1.46885389503731,1.44887013521621,45.558872440586,5.18857061291299e-05,0.00173577047340048,"Gpr4"
"ENSMUSG00000070305",-1.85520513520079,3.81839895922248,45.4301888089615,5.23993368898178e-05,0.0017477362158458,"Mpzl3"
"ENSMUSG00000020496",1.20206188986453,3.33741594370673,45.2793558698243,5.3128027301764e-05,0.00176261083577348,"Rnf187"
"ENSMUSG00000025477",-1.06586300589031,6.95334400140078,45.2713557293838,5.3159852100601e-05,0.00176261083577348,"Inpp5a"
"ENSMUSG00000029084",1.84635844676676,5.80395556993336,45.1771061941336,5.36216786618656e-05,0.00176744426582885,"Cd38"
"ENSMUSG00000031447",1.5239279190061,7.77019867172858,45.1452391674188,5.37787538723688e-05,0.00176744426582885,"Lamp1"
"ENSMUSG00000057135",1.77771928450682,2.25007112342194,45.0608131993652,5.42492083879369e-05,0.00176923099434724,"Scimp"
"ENSMUSG00000028643",1.72126745330762,3.28334419193545,45.041744807862,5.43067245521059e-05,0.00176923099434724,"Svbp"
"ENSMUSG00000022957",-1.39758584132671,4.90281561048108,44.9877166648074,5.45642869088016e-05,0.00177246945909258,"Itsn1"
"ENSMUSG00000029816",4.00527296348812,6.36865085090299,44.7668585361769,5.56941517383826e-05,0.00179842406736728,"Gpnmb"
"ENSMUSG00000022960",-1.1447305818726,3.65021162200985,44.7636337414782,5.57114252861485e-05,0.00179842406736728,"Donson"
"ENSMUSG00000029003",1.79245490402255,1.36992418827668,44.7541137460973,5.5919128541749e-05,0.00179842406736728,"Mad2l2"
"ENSMUSG00000022280",-1.08856495052801,7.30951097851051,44.6448785061213,5.63211699616993e-05,0.00179842406736728,"Rnf19a"
"ENSMUSG00000039960",1.34407023918535,5.59749999619853,44.6220198100026,5.64408358446287e-05,0.00179842406736728,"Rhou"
"ENSMUSG00000026657",1.62073129735108,3.03241075257446,44.6208429808374,5.64621188412953e-05,0.00179842406736728,"Frmd4a"
"ENSMUSG00000020859",-1.24746063537893,8.89764602645104,44.6132647181594,5.64865951381532e-05,0.00179842406736728,"Spag9"
"ENSMUSG00000002052",-1.03890233668549,7.78632779650082,44.491392729116,5.71298353949642e-05,0.00181375089312001,"Supt6"
"ENSMUSG00000033083",-3.47178588204864,4.14864113698833,44.3545177565161,5.78894128666785e-05,0.00182751169013202,"Tbc1d4"
"ENSMUSG00000040809",2.45796375351169,8.21160014426524,44.3116445089648,5.80946892352726e-05,0.00182876790883223,"Chil3"
"ENSMUSG00000064145",-1.05915421108681,7.49126636934181,44.2796047897949,5.8268718671939e-05,0.00182876790883223,"Arih2"
"ENSMUSG00000041229",-1.19622316646186,5.84484409022452,44.2281049341745,5.85498352478621e-05,0.00182876790883223,"Phf8"
"ENSMUSG00000029009",1.42072331558217,3.46302887558915,44.223646764379,5.85819290863541e-05,0.00182876790883223,"Mthfr"
"ENSMUSG00000028796",1.58506551939746,6.18381214557724,44.0102106201252,5.97571165954392e-05,0.00182981015095384,"Phc2"
"ENSMUSG00000027430",-3.55533710910009,1.74746222444467,44.1713816656657,5.97619056962305e-05,0.00182981015095384,"Dtd1"
"ENSMUSG00000024887",1.92284298543308,2.63781021377538,43.9995076431035,5.9857491203712e-05,0.00182981015095384,"Asah2"
"ENSMUSG00000068246",3.3157748216979,0.873684502039827,44.37039306464,6.02388339077555e-05,0.00182981015095384,"Apol9b"
"ENSMUSG00000021990",-1.11022454552013,10.0291582650298,43.9041843176719,6.03553236729009e-05,0.00182981015095384,"Spata13"
"ENSMUSG00000031133",1.03466461690679,4.64539582647236,43.8940988343677,6.04129695174012e-05,0.00182981015095384,"Arhgef6"
"ENSMUSG00000031948",1.23169263015054,3.32895364265344,43.8738259975225,6.05360149589901e-05,0.00182981015095384,"Kars1"
"ENSMUSG00000023971",1.30747778060657,2.03051934668094,43.8745894991142,6.05746021240184e-05,0.00182981015095384,"Rrp36"
"ENSMUSG00000029384",-1.35965364448255,2.54915304420528,43.8204416899519,6.08655319979047e-05,0.0018301919560013,"2010109A12Rik"
"ENSMUSG00000056592",-2.48941993720406,2.47087260285713,43.7887994322807,6.10974121441873e-05,0.0018301919560013,"Zfp175"
"ENSMUSG00000048307",-1.07051251140644,4.19638381694783,43.7196465217804,6.14173205382493e-05,0.0018301919560013,"Ankrd46"
"ENSMUSG00000070284",1.15122363534356,3.53744485642992,43.7019975246737,6.15236620412684e-05,0.0018301919560013,"Gmppb"
"ENSMUSG00000024236",-1.83258824178374,7.82351138843104,43.6791445813728,6.16491858911129e-05,0.0018301919560013,"Svil"
"ENSMUSG00000020634",-1.04642407922468,6.06242530537373,43.6082429482594,6.20637615638156e-05,0.0018301919560013,"Ubxn2a"
"ENSMUSG00000024525",-1.44001202324466,2.8374457012959,43.6100966493756,6.20774328384913e-05,0.0018301919560013,"Impa2"
"ENSMUSG00000062604",-1.04687036140757,6.15944268001393,43.5867961478953,6.21898051193108e-05,0.0018301919560013,"Srpk2"
"ENSMUSG00000041695",-2.52163477039423,6.87566658785516,43.581615647777,6.22203208027569e-05,0.0018301919560013,"Kcnj2"
"ENSMUSG00000002250",-1.09423942563828,6.66454214925148,43.5389774890488,6.24719387425069e-05,0.00183216686871949,"Ppard"
"ENSMUSG00000118663",1.47816550101617,3.39862235215744,43.5022766583182,6.27021150305007e-05,0.00183216686871949,"Afg2b"
"ENSMUSG00000063694",1.75393712964606,5.6124648825656,43.473781196831,6.28592683493979e-05,0.00183216686871949,"Cycs"
"ENSMUSG00000006281",1.37707539934088,3.04695176499933,43.4412210520593,6.30718578492651e-05,0.00183216686871949,"Tep1"
"ENSMUSG00000070730",2.51275466686421,4.63391092987541,43.4338416131728,6.31048818886162e-05,0.00183216686871949,"Rmdn3"
"ENSMUSG00000032174",-1.43305956855114,2.55384085489108,43.3635521451826,6.35545396909988e-05,0.0018404540731706,"Icam5"
"ENSMUSG00000006850",-1.00940144167172,5.24056141617207,43.2698111409167,6.40893134609378e-05,0.00184930903892337,"Tmco6"
"ENSMUSG00000021027",-1.23365274025257,5.70905205646307,43.2371007587418,6.42891953727959e-05,0.00184930903892337,"Ralgapa1"
"ENSMUSG00000028159",-1.2379991030787,7.02229715867379,43.1537268387487,6.48021417114458e-05,0.00184930903892337,"Dapp1"
"ENSMUSG00000037095",-1.31028436542021,7.3793077967014,43.1525743812304,6.48092618544263e-05,0.00184930903892337,"Lrg1"
"ENSMUSG00000035967",-1.00013295312689,5.67806644451866,43.1128786093025,6.50553627689674e-05,0.00185044530596908,"Ints6l"
"ENSMUSG00000035671",-1.10428383640863,8.04614974729288,42.9380264269868,6.61524120049864e-05,0.00187103017349901,"Zswim4"
"ENSMUSG00000097754",-1.63934895251676,3.13773767000038,42.9205398378362,6.62799124546362e-05,0.00187103017349901,"Ptgs2os2"
"ENSMUSG00000040018",1.99570063859425,3.53292097471324,42.8645174821126,6.66360578282962e-05,0.00187513849961048,"Cox15"
"ENSMUSG00000055817",-1.69063959116852,4.91370946588202,42.8069876473697,6.69896814824022e-05,0.0018768834009332,"Mta3"
"ENSMUSG00000015355",1.82668117382218,2.06002641229946,42.7133162217968,6.76759358814299e-05,0.00188442082938405,"Cd48"
"ENSMUSG00000032570",-2.12454011530115,5.59218973800888,42.688357718018,6.77580700393944e-05,0.00188442082938405,"Atp2c1"
"ENSMUSG00000023169",-1.34489890024725,7.30579010509532,42.6828363833918,6.77938345060226e-05,0.00188442082938405,"Slc38a1"
"ENSMUSG00000026641",1.49652606900063,6.1249297476941,42.6618124165534,6.79312942867097e-05,0.00188442082938405,"Usf1"
"ENSMUSG00000040648",1.33912874614297,4.38022381366165,42.5455184485049,6.8702580394573e-05,0.00189450874092795,"Ppip5k2"
"ENSMUSG00000020585",1.10879925158239,6.84256736416518,42.5297373399336,6.88020931165947e-05,0.00189450874092795,"Laptm4a"
"ENSMUSG00000050600",-1.34972584469498,3.58178687031998,42.3525357155544,7.00000212738755e-05,0.0019180690425827,"Zfp831"
"ENSMUSG00000092305",-2.22631942035063,0.698565389090037,42.4003714076876,7.05960718270832e-05,0.00192733667019717,"Prps1l1"
"ENSMUSG00000028232",1.49799952706158,3.44109810015171,42.2285581761653,7.0852431865048e-05,0.00192733667019717,"Tmem68"
"ENSMUSG00000027068",-1.26610152542014,6.16509872072972,42.2263084226122,7.08541722246126e-05,0.00192733667019717,"Dhrs9"
"ENSMUSG00000032035",-1.06487098942469,4.15707141685655,41.9793668213522,7.25857732114446e-05,0.00195039685783957,"Ets1"
"ENSMUSG00000037997",1.98728701856508,4.30789834641372,41.949214604199,7.28005028115594e-05,0.00195039685783957,"Parp11"
"ENSMUSG00000039427",1.35656076221576,1.90784000826203,41.9566037697013,7.28155847288405e-05,0.00195039685783957,"Alg1"
"ENSMUSG00000093973",-1.11984799095862,4.11108326254749,41.8593492022109,7.34422659059783e-05,0.00195039685783957,"Mrgpra2a"
"ENSMUSG00000014444",1.09848673160907,5.59509376033301,41.7723013954874,7.40637602661478e-05,0.00196225191797333,"Piezo1"
"ENSMUSG00000037410",-1.29203580901813,6.53428260858469,41.7241159956268,7.44144732525373e-05,0.00196301841238987,"Tbc1d2b"
"ENSMUSG00000041440",-1.26649864421559,1.52826161619269,41.7197134623454,7.45554543987776e-05,0.00196301841238987,"Gk5"
"ENSMUSG00000005087",-1.01575426710878,11.0141833667159,41.6729144898867,7.47893800876661e-05,0.00196301841238987,"Cd44"
"ENSMUSG00000066894",-1.712374932509,2.49838744449598,41.6787482954531,7.47933311404011e-05,0.00196301841238987,"Vsig10"
"ENSMUSG00000039865",2.9453657970969,0.59154375153595,42.0323751000173,7.50584619272424e-05,0.00196537425892198,"Slc44a3"
"ENSMUSG00000024451",-1.02133985680833,5.8545624799366,41.5448496838912,7.57372527825998e-05,0.00197852538912493,"Arap3"
"ENSMUSG00000022803",-2.20251711733889,0.550749984427882,41.492136381432,7.73876325367668e-05,0.00200759999499895,"Popdc2"
"ENSMUSG00000066406",-1.08663247444075,8.8715803822477,41.2664672980203,7.78477211983868e-05,0.00201022905868738,"Akap13"
"ENSMUSG00000104900",-1.39118169166709,2.93680788486185,41.178795283316,7.85531777035196e-05,0.00202378267246746,"4930596I21Rik"
"ENSMUSG00000022973",-1.34283768722241,7.11238512433705,41.1295789843878,7.89114501778133e-05,0.00202835005078613,"Synj1"
"ENSMUSG00000028327",2.45412987031419,0.569159810785418,41.3193511157568,7.92163383890916e-05,0.0020315274698548,"Stra6l"
"ENSMUSG00000048787",-1.04952109644943,4.95156439857251,41.0624000431384,7.94401384980858e-05,0.00203261559851152,"Dcun1d3"
"ENSMUSG00000052889",-1.60065556870727,5.36351966109392,40.9638436616218,8.02230376116144e-05,0.0020403943255148,"Prkcb"
"ENSMUSG00000001911",1.7033717379401,3.28579759376246,40.9647096684916,8.0234527055507e-05,0.0020403943255148,"Nfix"
"ENSMUSG00000010307",1.69804654965442,3.72722435793729,40.8214059019738,8.13805681435806e-05,0.00205490589344342,"Tmem86a"
