"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0038066","p38MAPK cascade","10/801","70/25730",0.142857142857143,4.58890672373818,5.38962002317946,5.92542130277271e-05,0.00900308777393192,0.00744891678268018,"Map3k5/Met/Dab2ip/Il1b/Fbxo31/Map3k3/Mapk14/Map3k15/Map3k6/Hgf",10
"GO:1904062","regulation of monoatomic cation transmembrane transport","22/801","276/25730",0.0797101449275362,2.56047694005681,4.6720680431473,5.932734451267e-05,0.00900308777393192,0.00744891678268018,"Tgfb1/Pik3cg/Cracr2a/Pde4b/Kcnj2/Fbxo11/Selenon/Kcng3/Wnk1/Stim2/Atp7a/Stim1/Slc9a6/Akap5/Nedd4l/P2rx1/Gnb5/Scn1b/Tspan13/Ppp3r1/Cbarp/Ahr",22
"GO:0045787","positive regulation of cell cycle","26/801","357/25730",0.0728291316526611,2.33944264347437,4.56822622228656,6.09556306376702e-05,0.00900308777393192,0.00744891678268018,"Nr4a3/Tgfb1/Igf1r/Paf1/Met/Svil/Srpk2/Mta3/Rab11fip4/Lmnb1/Ccpg1/Kif23/Il1b/Pbx1/Wnk1/Tbx2/Smc4/Atrx/Atad5/Plk4/Ncapd3/Rad18/Tfdp1/Rad51c/Tgm1/Plscr1",26
"GO:0090068","positive regulation of cell cycle process","22/801","277/25730",0.0794223826714801,2.55123334099524,4.65289025349502,6.25983225166124e-05,0.00900308777393192,0.00744891678268018,"Tgfb1/Igf1r/Paf1/Met/Svil/Mta3/Rab11fip4/Lmnb1/Kif23/Il1b/Pbx1/Wnk1/Tbx2/Smc4/Atrx/Atad5/Plk4/Ncapd3/Rad18/Tfdp1/Rad51c/Plscr1",22
"GO:0016482","cytosolic transport","14/801","132/25730",0.106060606060606,3.40691559792683,4.9695846467852,6.59298535112997e-05,0.00900308777393192,0.00744891678268018,"Tbc1d10c/Rcsd1/Stx6/Dennd5a/Spag9/Sorl1/Sort1/Dop1a/Wipi1/Pip4k2a/Gbf1/Washc2/Arfip1/Prepl",14
"GO:0043255","regulation of carbohydrate biosynthetic process","14/801","132/25730",0.106060606060606,3.40691559792683,4.9695846467852,6.59298535112997e-05,0.00900308777393192,0.00744891678268018,"Tgfb1/Ogt/Dgat2/Nfkb1/Ppp1r3d/Prkag2/Arrb1/Sesn2/Cd36/Prkag1/Cd244a/Acadm/Foxo1/Prkaca",14
"GO:0009636","response to toxic substance","20/801","240/25730",0.0833333333333333,2.67686225551394,4.67835717134767,6.87595506016259e-05,0.00913572839885387,0.00755866012872497,"Rdh12/Fancc/Ptgs2/Aqp9/Prkcg/Atp7a/Alox5ap/Sesn2/Cd36/Scn2b/Pink1/Mbp/Pon3/Scn1b/Gucy2c/Ptgs1/Cyp2f2/Nr4a2/Oscp1/Ahr",20
"GO:0050773","regulation of dendrite development","15/801","150/25730",0.1,3.21223470661673,4.87081734228932,7.24008880302509e-05,0.00936638856728194,0.00774950225343185,"Met/Ache/Dgkg/Cux1/Dab2ip/Rtn4ip1/Fbxo31/Prex1/Clip1/Akap5/Nedd4l/Bcl11a/Camk1d/Dbn1/Hdac6",15
"GO:0008643","carbohydrate transport","15/801","154/25730",0.0974025974025974,3.1288000389124,4.74956899637082,9.76981452935791e-05,0.0118501300012405,0.00980448424581246,"Nr4a3/Crebl2/Met/Ahi1/Aqp9/Prkcb/Selenon/Slc2a3/Sort1/Il1b/Sesn2/Mfsd2b/Ace/Mapk14/Slc5a3",15
"GO:0009134","nucleoside diphosphate catabolic process","14/801","137/25730",0.102189781021898,3.28257561260104,4.80175658745438,9.88314341031044e-05,0.0118501300012405,0.00980448424581246,"Ogt/Bcl2l13/Adpgk/Prkag2/Prxl2c/Prkag1/Hdac4/Pfkfb4/Galt/Pfkfb2/Khk/Entpd5/Xpo4/Prkaca",14
"GO:0009191","ribonucleoside diphosphate catabolic process","14/801","137/25730",0.102189781021898,3.28257561260104,4.80175658745438,9.88314341031044e-05,0.0118501300012405,0.00980448424581246,"Ogt/Bcl2l13/Adpgk/Prkag2/Prxl2c/Prkag1/Hdac4/Pfkfb4/Galt/Pfkfb2/Khk/Entpd5/Xpo4/Prkaca",14
"GO:0022604","regulation of cell morphogenesis","22/801","287/25730",0.0766550522648084,2.46234019322537,4.46560688888621,0.000105304259041674,0.0123256127964016,0.0101978861387726,"Epb41l2/Met/Ache/Cux1/Spag9/Cd44/Arap3/Brwd1/Rhobtb2/Brwd3/Bcl9l/Arhgap15/Dnmbp/Epb41/Fbxo31/Akap5/Nedd4l/Arhgap18/Bcl11a/Ago4/Dbn1/Hdac6",22
